GoidDecimal;GoidLittleEndian;GoidBigEndian;ClothesType;ShortName;ItemName;ModelId;ColorId
23522;0xe25b0000;0x00005be2;MALE PANTS;Armor_M_Pants_A5_C12_6;Armored Dim Purple Ivora Slacks;5;11
18303;0x7f470000;0x0000477f;MALE PANTS;Armor_M_Pants_A5_C13_1;Armored Violet Ivora Slacks;5;12
19347;0x934b0000;0x00004b93;MALE PANTS;Armor_M_Pants_A5_C13_2;Armored Violet Ivora Slacks;5;12
20391;0xa74f0000;0x00004fa7;MALE PANTS;Armor_M_Pants_A5_C13_3;Armored Violet Ivora Slacks;5;12
21435;0xbb530000;0x000053bb;MALE PANTS;Armor_M_Pants_A5_C13_4;Armored Violet Ivora Slacks;5;12
22479;0xcf570000;0x000057cf;MALE PANTS;Armor_M_Pants_A5_C13_5;Armored Violet Ivora Slacks;5;12
23523;0xe35b0000;0x00005be3;MALE PANTS;Armor_M_Pants_A5_C13_6;Armored Violet Ivora Slacks;5;12
18304;0x80470000;0x00004780;MALE PANTS;Armor_M_Pants_A5_C14_1;Armored Pale Purple Ivora Slacks;5;13
19348;0x944b0000;0x00004b94;MALE PANTS;Armor_M_Pants_A5_C14_2;Armored Pale Purple Ivora Slacks;5;13
20392;0xa84f0000;0x00004fa8;MALE PANTS;Armor_M_Pants_A5_C14_3;Armored Pale Purple Ivora Slacks;5;13
21436;0xbc530000;0x000053bc;MALE PANTS;Armor_M_Pants_A5_C14_4;Armored Pale Purple Ivora Slacks;5;13
22480;0xd0570000;0x000057d0;MALE PANTS;Armor_M_Pants_A5_C14_5;Armored Pale Purple Ivora Slacks;5;13
23524;0xe45b0000;0x00005be4;MALE PANTS;Armor_M_Pants_A5_C14_6;Armored Pale Purple Ivora Slacks;5;13
18305;0x81470000;0x00004781;MALE PANTS;Armor_M_Pants_A5_C15_1;Armored Magenta Ivora Slacks;5;14
19349;0x954b0000;0x00004b95;MALE PANTS;Armor_M_Pants_A5_C15_2;Armored Magenta Ivora Slacks;5;14
20393;0xa94f0000;0x00004fa9;MALE PANTS;Armor_M_Pants_A5_C15_3;Armored Magenta Ivora Slacks;5;14
21437;0xbd530000;0x000053bd;MALE PANTS;Armor_M_Pants_A5_C15_4;Armored Magenta Ivora Slacks;5;14
22481;0xd1570000;0x000057d1;MALE PANTS;Armor_M_Pants_A5_C15_5;Armored Magenta Ivora Slacks;5;14
23525;0xe55b0000;0x00005be5;MALE PANTS;Armor_M_Pants_A5_C15_6;Armored Magenta Ivora Slacks;5;14
18306;0x82470000;0x00004782;MALE PANTS;Armor_M_Pants_A5_C16_1;Armored White Ivora Slacks;5;15
19350;0x964b0000;0x00004b96;MALE PANTS;Armor_M_Pants_A5_C16_2;Armored White Ivora Slacks;5;15
20394;0xaa4f0000;0x00004faa;MALE PANTS;Armor_M_Pants_A5_C16_3;Armored White Ivora Slacks;5;15
21438;0xbe530000;0x000053be;MALE PANTS;Armor_M_Pants_A5_C16_4;Armored White Ivora Slacks;5;15
22482;0xd2570000;0x000057d2;MALE PANTS;Armor_M_Pants_A5_C16_5;Armored White Ivora Slacks;5;15
23526;0xe65b0000;0x00005be6;MALE PANTS;Armor_M_Pants_A5_C16_6;Armored White Ivora Slacks;5;15
17750;0x56450000;0x00004556;MALE PANTS;Armor_M_Pants_A5_C2_1;Armored Brown Ivora Slacks;5;1
18794;0x6a490000;0x0000496a;MALE PANTS;Armor_M_Pants_A5_C2_2;Armored Brown Ivora Slacks;5;1
19838;0x7e4d0000;0x00004d7e;MALE PANTS;Armor_M_Pants_A5_C2_3;Armored Brown Ivora Slacks;5;1
20882;0x92510000;0x00005192;MALE PANTS;Armor_M_Pants_A5_C2_4;Armored Brown Ivora Slacks;5;1
21926;0xa6550000;0x000055a6;MALE PANTS;Armor_M_Pants_A5_C2_5;Armored Brown Ivora Slacks;5;1
22970;0xba590000;0x000059ba;MALE PANTS;Armor_M_Pants_A5_C2_6;Armored Brown Ivora Slacks;5;1
17751;0x57450000;0x00004557;MALE PANTS;Armor_M_Pants_A5_C3_1;Armored Tan Ivora Slacks;5;2
18795;0x6b490000;0x0000496b;MALE PANTS;Armor_M_Pants_A5_C3_2;Armored Tan Ivora Slacks;5;2
19839;0x7f4d0000;0x00004d7f;MALE PANTS;Armor_M_Pants_A5_C3_3;Armored Tan Ivora Slacks;5;2
20883;0x93510000;0x00005193;MALE PANTS;Armor_M_Pants_A5_C3_4;Armored Tan Ivora Slacks;5;2
21927;0xa7550000;0x000055a7;MALE PANTS;Armor_M_Pants_A5_C3_5;Armored Tan Ivora Slacks;5;2
22971;0xbb590000;0x000059bb;MALE PANTS;Armor_M_Pants_A5_C3_6;Armored Tan Ivora Slacks;5;2
17752;0x58450000;0x00004558;MALE PANTS;Armor_M_Pants_A5_C4_1;Armored Eggplant Ivora Slacks;5;3
18796;0x6c490000;0x0000496c;MALE PANTS;Armor_M_Pants_A5_C4_2;Armored Eggplant Ivora Slacks;5;3
19840;0x804d0000;0x00004d80;MALE PANTS;Armor_M_Pants_A5_C4_3;Armored Eggplant Ivora Slacks;5;3
20884;0x94510000;0x00005194;MALE PANTS;Armor_M_Pants_A5_C4_4;Armored Eggplant Ivora Slacks;5;3
21928;0xa8550000;0x000055a8;MALE PANTS;Armor_M_Pants_A5_C4_5;Armored Eggplant Ivora Slacks;5;3
22972;0xbc590000;0x000059bc;MALE PANTS;Armor_M_Pants_A5_C4_6;Armored Eggplant Ivora Slacks;5;3
17753;0x59450000;0x00004559;MALE PANTS;Armor_M_Pants_A5_C5_1;Armored Red-Violet Ivora Slacks;5;4
18797;0x6d490000;0x0000496d;MALE PANTS;Armor_M_Pants_A5_C5_2;Armored Red-Violet Ivora Slacks;5;4
19841;0x814d0000;0x00004d81;MALE PANTS;Armor_M_Pants_A5_C5_3;Armored Red-Violet Ivora Slacks;5;4
20885;0x95510000;0x00005195;MALE PANTS;Armor_M_Pants_A5_C5_4;Armored Red-Violet Ivora Slacks;5;4
21929;0xa9550000;0x000055a9;MALE PANTS;Armor_M_Pants_A5_C5_5;Armored Red-Violet Ivora Slacks;5;4
22973;0xbd590000;0x000059bd;MALE PANTS;Armor_M_Pants_A5_C5_6;Armored Red-Violet Ivora Slacks;5;4
17754;0x5a450000;0x0000455a;MALE PANTS;Armor_M_Pants_A5_C6_1;Armored Sea Green Ivora Slacks;5;5
18798;0x6e490000;0x0000496e;MALE PANTS;Armor_M_Pants_A5_C6_2;Armored Sea Green Ivora Slacks;5;5
19842;0x824d0000;0x00004d82;MALE PANTS;Armor_M_Pants_A5_C6_3;Armored Sea Green Ivora Slacks;5;5
20886;0x96510000;0x00005196;MALE PANTS;Armor_M_Pants_A5_C6_4;Armored Sea Green Ivora Slacks;5;5
21930;0xaa550000;0x000055aa;MALE PANTS;Armor_M_Pants_A5_C6_5;Armored Sea Green Ivora Slacks;5;5
22974;0xbe590000;0x000059be;MALE PANTS;Armor_M_Pants_A5_C6_6;Armored Sea Green Ivora Slacks;5;5
17755;0x5b450000;0x0000455b;MALE PANTS;Armor_M_Pants_A5_C7_1;Armored Green Ivora Slacks;5;6
18799;0x6f490000;0x0000496f;MALE PANTS;Armor_M_Pants_A5_C7_2;Armored Green Ivora Slacks;5;6
19843;0x834d0000;0x00004d83;MALE PANTS;Armor_M_Pants_A5_C7_3;Armored Green Ivora Slacks;5;6
20887;0x97510000;0x00005197;MALE PANTS;Armor_M_Pants_A5_C7_4;Armored Green Ivora Slacks;5;6
21931;0xab550000;0x000055ab;MALE PANTS;Armor_M_Pants_A5_C7_5;Armored Green Ivora Slacks;5;6
22975;0xbf590000;0x000059bf;MALE PANTS;Armor_M_Pants_A5_C7_6;Armored Green Ivora Slacks;5;6
17756;0x5c450000;0x0000455c;MALE PANTS;Armor_M_Pants_A5_C8_1;Armored Yellow Ivora Slacks;5;7
18800;0x70490000;0x00004970;MALE PANTS;Armor_M_Pants_A5_C8_2;Armored Yellow Ivora Slacks;5;7
19844;0x844d0000;0x00004d84;MALE PANTS;Armor_M_Pants_A5_C8_3;Armored Yellow Ivora Slacks;5;7
20888;0x98510000;0x00005198;MALE PANTS;Armor_M_Pants_A5_C8_4;Armored Yellow Ivora Slacks;5;7
21932;0xac550000;0x000055ac;MALE PANTS;Armor_M_Pants_A5_C8_5;Armored Yellow Ivora Slacks;5;7
22976;0xc0590000;0x000059c0;MALE PANTS;Armor_M_Pants_A5_C8_6;Armored Yellow Ivora Slacks;5;7
18299;0x7b470000;0x0000477b;MALE PANTS;Armor_M_Pants_A5_C9_1;Armored Dim Purple Ivora Slacks;5;8
19343;0x8f4b0000;0x00004b8f;MALE PANTS;Armor_M_Pants_A5_C9_2;Armored Dim Purple Ivora Slacks;5;8
20387;0xa34f0000;0x00004fa3;MALE PANTS;Armor_M_Pants_A5_C9_3;Armored Dim Purple Ivora Slacks;5;8
21431;0xb7530000;0x000053b7;MALE PANTS;Armor_M_Pants_A5_C9_4;Armored Dim Purple Ivora Slacks;5;8
22475;0xcb570000;0x000057cb;MALE PANTS;Armor_M_Pants_A5_C9_5;Armored Dim Purple Ivora Slacks;5;8
23519;0xdf5b0000;0x00005bdf;MALE PANTS;Armor_M_Pants_A5_C9_6;Armored Dim Purple Ivora Slacks;5;8
17757;0x5d450000;0x0000455d;MALE PANTS;Armor_M_Pants_A6_C1_1;Armored Brown Derin Sheen Pants;6;0
18801;0x71490000;0x00004971;MALE PANTS;Armor_M_Pants_A6_C1_2;Armored Brown Derin Sheen Pants;6;0
19845;0x854d0000;0x00004d85;MALE PANTS;Armor_M_Pants_A6_C1_3;Armored Brown Derin Sheen Pants;6;0
20889;0x99510000;0x00005199;MALE PANTS;Armor_M_Pants_A6_C1_4;Armored Brown Derin Sheen Pants;6;0
21933;0xad550000;0x000055ad;MALE PANTS;Armor_M_Pants_A6_C1_5;Armored Brown Derin Sheen Pants;6;0
22977;0xc1590000;0x000059c1;MALE PANTS;Armor_M_Pants_A6_C1_6;Armored Brown Derin Sheen Pants;6;0
18308;0x84470000;0x00004784;MALE PANTS;Armor_M_Pants_A6_C10_1;Armored Olive Drab Derin Sheen Pants;6;9
19352;0x984b0000;0x00004b98;MALE PANTS;Armor_M_Pants_A6_C10_2;Armored Olive Drab Derin Sheen Pants;6;9
20396;0xac4f0000;0x00004fac;MALE PANTS;Armor_M_Pants_A6_C10_3;Armored Olive Drab Derin Sheen Pants;6;9
21440;0xc0530000;0x000053c0;MALE PANTS;Armor_M_Pants_A6_C10_4;Armored Olive Drab Derin Sheen Pants;6;9
22484;0xd4570000;0x000057d4;MALE PANTS;Armor_M_Pants_A6_C10_5;Armored Olive Drab Derin Sheen Pants;6;9
23528;0xe85b0000;0x00005be8;MALE PANTS;Armor_M_Pants_A6_C10_6;Armored Olive Drab Derin Sheen Pants;6;9
18309;0x85470000;0x00004785;MALE PANTS;Armor_M_Pants_A6_C11_1;Armored Black Derin Sheen Pants;6;10
19353;0x994b0000;0x00004b99;MALE PANTS;Armor_M_Pants_A6_C11_2;Armored Black Derin Sheen Pants;6;10
20397;0xad4f0000;0x00004fad;MALE PANTS;Armor_M_Pants_A6_C11_3;Armored Black Derin Sheen Pants;6;10
21441;0xc1530000;0x000053c1;MALE PANTS;Armor_M_Pants_A6_C11_4;Armored Black Derin Sheen Pants;6;10
22485;0xd5570000;0x000057d5;MALE PANTS;Armor_M_Pants_A6_C11_5;Armored Black Derin Sheen Pants;6;10
23529;0xe95b0000;0x00005be9;MALE PANTS;Armor_M_Pants_A6_C11_6;Armored Black Derin Sheen Pants;6;10
18310;0x86470000;0x00004786;MALE PANTS;Armor_M_Pants_A6_C12_1;Armored Emerald Derin Sheen Pants;6;11
19354;0x9a4b0000;0x00004b9a;MALE PANTS;Armor_M_Pants_A6_C12_2;Armored Emerald Derin Sheen Pants;6;11
20398;0xae4f0000;0x00004fae;MALE PANTS;Armor_M_Pants_A6_C12_3;Armored Emerald Derin Sheen Pants;6;11
21442;0xc2530000;0x000053c2;MALE PANTS;Armor_M_Pants_A6_C12_4;Armored Emerald Derin Sheen Pants;6;11
22486;0xd6570000;0x000057d6;MALE PANTS;Armor_M_Pants_A6_C12_5;Armored Emerald Derin Sheen Pants;6;11
23530;0xea5b0000;0x00005bea;MALE PANTS;Armor_M_Pants_A6_C12_6;Armored Emerald Derin Sheen Pants;6;11
18311;0x87470000;0x00004787;MALE PANTS;Armor_M_Pants_A6_C13_1;Armored Muddy Derin Sheen Pants;6;12
19355;0x9b4b0000;0x00004b9b;MALE PANTS;Armor_M_Pants_A6_C13_2;Armored Muddy Derin Sheen Pants;6;12
20399;0xaf4f0000;0x00004faf;MALE PANTS;Armor_M_Pants_A6_C13_3;Armored Muddy Derin Sheen Pants;6;12
21443;0xc3530000;0x000053c3;MALE PANTS;Armor_M_Pants_A6_C13_4;Armored Muddy Derin Sheen Pants;6;12
22487;0xd7570000;0x000057d7;MALE PANTS;Armor_M_Pants_A6_C13_5;Armored Muddy Derin Sheen Pants;6;12
23531;0xeb5b0000;0x00005beb;MALE PANTS;Armor_M_Pants_A6_C13_6;Armored Muddy Derin Sheen Pants;6;12
18312;0x88470000;0x00004788;MALE PANTS;Armor_M_Pants_A6_C14_1;Armored Slate Green Derin Sheen Pants;6;13
19356;0x9c4b0000;0x00004b9c;MALE PANTS;Armor_M_Pants_A6_C14_2;Armored Slate Green Derin Sheen Pants;6;13
20400;0xb04f0000;0x00004fb0;MALE PANTS;Armor_M_Pants_A6_C14_3;Armored Slate Green Derin Sheen Pants;6;13
21444;0xc4530000;0x000053c4;MALE PANTS;Armor_M_Pants_A6_C14_4;Armored Slate Green Derin Sheen Pants;6;13
22488;0xd8570000;0x000057d8;MALE PANTS;Armor_M_Pants_A6_C14_5;Armored Slate Green Derin Sheen Pants;6;13
23532;0xec5b0000;0x00005bec;MALE PANTS;Armor_M_Pants_A6_C14_6;Armored Slate Green Derin Sheen Pants;6;13
18313;0x89470000;0x00004789;MALE PANTS;Armor_M_Pants_A6_C15_1;Armored Red Derin Sheen Pants;6;14
19357;0x9d4b0000;0x00004b9d;MALE PANTS;Armor_M_Pants_A6_C15_2;Armored Red Derin Sheen Pants;6;14
20401;0xb14f0000;0x00004fb1;MALE PANTS;Armor_M_Pants_A6_C15_3;Armored Red Derin Sheen Pants;6;14
21445;0xc5530000;0x000053c5;MALE PANTS;Armor_M_Pants_A6_C15_4;Armored Red Derin Sheen Pants;6;14
22489;0xd9570000;0x000057d9;MALE PANTS;Armor_M_Pants_A6_C15_5;Armored Red Derin Sheen Pants;6;14
23533;0xed5b0000;0x00005bed;MALE PANTS;Armor_M_Pants_A6_C15_6;Armored Red Derin Sheen Pants;6;14
18314;0x8a470000;0x0000478a;MALE PANTS;Armor_M_Pants_A6_C16_1;Armored Orange Derin Sheen Pants;6;15
19358;0x9e4b0000;0x00004b9e;MALE PANTS;Armor_M_Pants_A6_C16_2;Armored Orange Derin Sheen Pants;6;15
20402;0xb24f0000;0x00004fb2;MALE PANTS;Armor_M_Pants_A6_C16_3;Armored Orange Derin Sheen Pants;6;15
21446;0xc6530000;0x000053c6;MALE PANTS;Armor_M_Pants_A6_C16_4;Armored Orange Derin Sheen Pants;6;15
22490;0xda570000;0x000057da;MALE PANTS;Armor_M_Pants_A6_C16_5;Armored Orange Derin Sheen Pants;6;15
23534;0xee5b0000;0x00005bee;MALE PANTS;Armor_M_Pants_A6_C16_6;Armored Orange Derin Sheen Pants;6;15
17758;0x5e450000;0x0000455e;MALE PANTS;Armor_M_Pants_A6_C2_1;Armored Dark Emerald Derin Sheen Pants;6;1
18802;0x72490000;0x00004972;MALE PANTS;Armor_M_Pants_A6_C2_2;Armored Dark Emerald Derin Sheen Pants;6;1
19846;0x864d0000;0x00004d86;MALE PANTS;Armor_M_Pants_A6_C2_3;Armored Dark Emerald Derin Sheen Pants;6;1
20890;0x9a510000;0x0000519a;MALE PANTS;Armor_M_Pants_A6_C2_4;Armored Dark Emerald Derin Sheen Pants;6;1
21934;0xae550000;0x000055ae;MALE PANTS;Armor_M_Pants_A6_C2_5;Armored Dark Emerald Derin Sheen Pants;6;1
22978;0xc2590000;0x000059c2;MALE PANTS;Armor_M_Pants_A6_C2_6;Armored Dark Emerald Derin Sheen Pants;6;1
17759;0x5f450000;0x0000455f;MALE PANTS;Armor_M_Pants_A6_C3_1;Armored Ruby Derin Sheen Pants;6;2
18803;0x73490000;0x00004973;MALE PANTS;Armor_M_Pants_A6_C3_2;Armored Ruby Derin Sheen Pants;6;2
19847;0x874d0000;0x00004d87;MALE PANTS;Armor_M_Pants_A6_C3_3;Armored Ruby Derin Sheen Pants;6;2
20891;0x9b510000;0x0000519b;MALE PANTS;Armor_M_Pants_A6_C3_4;Armored Ruby Derin Sheen Pants;6;2
21935;0xaf550000;0x000055af;MALE PANTS;Armor_M_Pants_A6_C3_5;Armored Ruby Derin Sheen Pants;6;2
22979;0xc3590000;0x000059c3;MALE PANTS;Armor_M_Pants_A6_C3_6;Armored Ruby Derin Sheen Pants;6;2
17760;0x60450000;0x00004560;MALE PANTS;Armor_M_Pants_A6_C4_1;Armored Dark Amethyst Derin Sheen Pants;6;3
18804;0x74490000;0x00004974;MALE PANTS;Armor_M_Pants_A6_C4_2;Armored Dark Amethyst Derin Sheen Pants;6;3
19848;0x884d0000;0x00004d88;MALE PANTS;Armor_M_Pants_A6_C4_3;Armored Dark Amethyst Derin Sheen Pants;6;3
20892;0x9c510000;0x0000519c;MALE PANTS;Armor_M_Pants_A6_C4_4;Armored Dark Amethyst Derin Sheen Pants;6;3
21936;0xb0550000;0x000055b0;MALE PANTS;Armor_M_Pants_A6_C4_5;Armored Dark Amethyst Derin Sheen Pants;6;3
22980;0xc4590000;0x000059c4;MALE PANTS;Armor_M_Pants_A6_C4_6;Armored Dark Amethyst Derin Sheen Pants;6;3
17761;0x61450000;0x00004561;MALE PANTS;Armor_M_Pants_A6_C5_1;Armored Dark Brown Derin Sheen Pants;6;4
18805;0x75490000;0x00004975;MALE PANTS;Armor_M_Pants_A6_C5_2;Armored Dark Brown Derin Sheen Pants;6;4
19849;0x894d0000;0x00004d89;MALE PANTS;Armor_M_Pants_A6_C5_3;Armored Dark Brown Derin Sheen Pants;6;4
20893;0x9d510000;0x0000519d;MALE PANTS;Armor_M_Pants_A6_C5_4;Armored Dark Brown Derin Sheen Pants;6;4
21937;0xb1550000;0x000055b1;MALE PANTS;Armor_M_Pants_A6_C5_5;Armored Dark Brown Derin Sheen Pants;6;4
22981;0xc5590000;0x000059c5;MALE PANTS;Armor_M_Pants_A6_C5_6;Armored Dark Brown Derin Sheen Pants;6;4
17762;0x62450000;0x00004562;MALE PANTS;Armor_M_Pants_A6_C6_1;Armored Red Wine Derin Sheen Pants;6;5
18806;0x76490000;0x00004976;MALE PANTS;Armor_M_Pants_A6_C6_2;Armored Red Wine Derin Sheen Pants;6;5
19850;0x8a4d0000;0x00004d8a;MALE PANTS;Armor_M_Pants_A6_C6_3;Armored Red Wine Derin Sheen Pants;6;5
20894;0x9e510000;0x0000519e;MALE PANTS;Armor_M_Pants_A6_C6_4;Armored Red Wine Derin Sheen Pants;6;5
21938;0xb2550000;0x000055b2;MALE PANTS;Armor_M_Pants_A6_C6_5;Armored Red Wine Derin Sheen Pants;6;5
22982;0xc6590000;0x000059c6;MALE PANTS;Armor_M_Pants_A6_C6_6;Armored Red Wine Derin Sheen Pants;6;5
17763;0x63450000;0x00004563;MALE PANTS;Armor_M_Pants_A6_C7_1;Armored Moss Derin Sheen Pants;6;6
18807;0x77490000;0x00004977;MALE PANTS;Armor_M_Pants_A6_C7_2;Armored Moss Derin Sheen Pants;6;6
19851;0x8b4d0000;0x00004d8b;MALE PANTS;Armor_M_Pants_A6_C7_3;Armored Moss Derin Sheen Pants;6;6
20895;0x9f510000;0x0000519f;MALE PANTS;Armor_M_Pants_A6_C7_4;Armored Moss Derin Sheen Pants;6;6
21939;0xb3550000;0x000055b3;MALE PANTS;Armor_M_Pants_A6_C7_5;Armored Moss Derin Sheen Pants;6;6
22983;0xc7590000;0x000059c7;MALE PANTS;Armor_M_Pants_A6_C7_6;Armored Moss Derin Sheen Pants;6;6
17764;0x64450000;0x00004564;MALE PANTS;Armor_M_Pants_A6_C8_1;Armored Grape Derin Sheen Pants;6;7
18808;0x78490000;0x00004978;MALE PANTS;Armor_M_Pants_A6_C8_2;Armored Grape Derin Sheen Pants;6;7
19852;0x8c4d0000;0x00004d8c;MALE PANTS;Armor_M_Pants_A6_C8_3;Armored Grape Derin Sheen Pants;6;7
20896;0xa0510000;0x000051a0;MALE PANTS;Armor_M_Pants_A6_C8_4;Armored Grape Derin Sheen Pants;6;7
21940;0xb4550000;0x000055b4;MALE PANTS;Armor_M_Pants_A6_C8_5;Armored Grape Derin Sheen Pants;6;7
22984;0xc8590000;0x000059c8;MALE PANTS;Armor_M_Pants_A6_C8_6;Armored Grape Derin Sheen Pants;6;7
18307;0x83470000;0x00004783;MALE PANTS;Armor_M_Pants_A6_C9_1;Armored Berry Derin Sheen Pants;6;8
19351;0x974b0000;0x00004b97;MALE PANTS;Armor_M_Pants_A6_C9_2;Armored Berry Derin Sheen Pants;6;8
20395;0xab4f0000;0x00004fab;MALE PANTS;Armor_M_Pants_A6_C9_3;Armored Berry Derin Sheen Pants;6;8
21439;0xbf530000;0x000053bf;MALE PANTS;Armor_M_Pants_A6_C9_4;Armored Berry Derin Sheen Pants;6;8
22483;0xd3570000;0x000057d3;MALE PANTS;Armor_M_Pants_A6_C9_5;Armored Berry Derin Sheen Pants;6;8
23527;0xe75b0000;0x00005be7;MALE PANTS;Armor_M_Pants_A6_C9_6;Armored Berry Derin Sheen Pants;6;8
17765;0x65450000;0x00004565;MALE PANTS;Armor_M_Pants_A7_C1_1;Armored Black/Purple Hosh Chap Pants;7;0
18809;0x79490000;0x00004979;MALE PANTS;Armor_M_Pants_A7_C1_2;Armored Black/Purple Hosh Chap Pants;7;0
19853;0x8d4d0000;0x00004d8d;MALE PANTS;Armor_M_Pants_A7_C1_3;Armored Black/Purple Hosh Chap Pants;7;0
20897;0xa1510000;0x000051a1;MALE PANTS;Armor_M_Pants_A7_C1_4;Armored Black/Purple Hosh Chap Pants;7;0
21941;0xb5550000;0x000055b5;MALE PANTS;Armor_M_Pants_A7_C1_5;Armored Black/Purple Hosh Chap Pants;7;0
22985;0xc9590000;0x000059c9;MALE PANTS;Armor_M_Pants_A7_C1_6;Armored Black/Purple Hosh Chap Pants;7;0
18317;0x8d470000;0x0000478d;MALE PANTS;Armor_M_Pants_A7_C10_1;Armored Black/Green Hosh Chap Pants;7;9
19361;0xa14b0000;0x00004ba1;MALE PANTS;Armor_M_Pants_A7_C10_2;Armored Black/Green Hosh Chap Pants;7;9
20405;0xb54f0000;0x00004fb5;MALE PANTS;Armor_M_Pants_A7_C10_3;Armored Black/Green Hosh Chap Pants;7;9
21449;0xc9530000;0x000053c9;MALE PANTS;Armor_M_Pants_A7_C10_4;Armored Black/Green Hosh Chap Pants;7;9
22493;0xdd570000;0x000057dd;MALE PANTS;Armor_M_Pants_A7_C10_5;Armored Black/Green Hosh Chap Pants;7;9
23537;0xf15b0000;0x00005bf1;MALE PANTS;Armor_M_Pants_A7_C10_6;Armored Black/Green Hosh Chap Pants;7;9
18318;0x8e470000;0x0000478e;MALE PANTS;Armor_M_Pants_A7_C11_1;Armored Magenta Hosh Chap Pants;7;10
19362;0xa24b0000;0x00004ba2;MALE PANTS;Armor_M_Pants_A7_C11_2;Armored Magenta Hosh Chap Pants;7;10
20406;0xb64f0000;0x00004fb6;MALE PANTS;Armor_M_Pants_A7_C11_3;Armored Magenta Hosh Chap Pants;7;10
21450;0xca530000;0x000053ca;MALE PANTS;Armor_M_Pants_A7_C11_4;Armored Magenta Hosh Chap Pants;7;10
22494;0xde570000;0x000057de;MALE PANTS;Armor_M_Pants_A7_C11_5;Armored Magenta Hosh Chap Pants;7;10
23538;0xf25b0000;0x00005bf2;MALE PANTS;Armor_M_Pants_A7_C11_6;Armored Magenta Hosh Chap Pants;7;10
18319;0x8f470000;0x0000478f;MALE PANTS;Armor_M_Pants_A7_C12_1;Armored Orange/Black Hosh Chap Pants;7;11
19363;0xa34b0000;0x00004ba3;MALE PANTS;Armor_M_Pants_A7_C12_2;Armored Orange/Black Hosh Chap Pants;7;11
20407;0xb74f0000;0x00004fb7;MALE PANTS;Armor_M_Pants_A7_C12_3;Armored Orange/Black Hosh Chap Pants;7;11
21451;0xcb530000;0x000053cb;MALE PANTS;Armor_M_Pants_A7_C12_4;Armored Orange/Black Hosh Chap Pants;7;11
22495;0xdf570000;0x000057df;MALE PANTS;Armor_M_Pants_A7_C12_5;Armored Orange/Black Hosh Chap Pants;7;11
23539;0xf35b0000;0x00005bf3;MALE PANTS;Armor_M_Pants_A7_C12_6;Armored Orange/Black Hosh Chap Pants;7;11
18320;0x90470000;0x00004790;MALE PANTS;Armor_M_Pants_A7_C13_1;Armored Green/Purple Hosh Chap Pants;7;12
19364;0xa44b0000;0x00004ba4;MALE PANTS;Armor_M_Pants_A7_C13_2;Armored Green/Purple Hosh Chap Pants;7;12
20408;0xb84f0000;0x00004fb8;MALE PANTS;Armor_M_Pants_A7_C13_3;Armored Green/Purple Hosh Chap Pants;7;12
21452;0xcc530000;0x000053cc;MALE PANTS;Armor_M_Pants_A7_C13_4;Armored Green/Purple Hosh Chap Pants;7;12
22496;0xe0570000;0x000057e0;MALE PANTS;Armor_M_Pants_A7_C13_5;Armored Green/Purple Hosh Chap Pants;7;12
23540;0xf45b0000;0x00005bf4;MALE PANTS;Armor_M_Pants_A7_C13_6;Armored Green/Purple Hosh Chap Pants;7;12
18321;0x91470000;0x00004791;MALE PANTS;Armor_M_Pants_A7_C14_1;Armored Purple Hosh Chap Pants;7;13
19365;0xa54b0000;0x00004ba5;MALE PANTS;Armor_M_Pants_A7_C14_2;Armored Purple Hosh Chap Pants;7;13
20409;0xb94f0000;0x00004fb9;MALE PANTS;Armor_M_Pants_A7_C14_3;Armored Purple Hosh Chap Pants;7;13
21453;0xcd530000;0x000053cd;MALE PANTS;Armor_M_Pants_A7_C14_4;Armored Purple Hosh Chap Pants;7;13
22497;0xe1570000;0x000057e1;MALE PANTS;Armor_M_Pants_A7_C14_5;Armored Purple Hosh Chap Pants;7;13
23541;0xf55b0000;0x00005bf5;MALE PANTS;Armor_M_Pants_A7_C14_6;Armored Purple Hosh Chap Pants;7;13
18322;0x92470000;0x00004792;MALE PANTS;Armor_M_Pants_A7_C15_1;Armored Red/Purple Hosh Chap Pants;7;14
19366;0xa64b0000;0x00004ba6;MALE PANTS;Armor_M_Pants_A7_C15_2;Armored Red/Purple Hosh Chap Pants;7;14
20410;0xba4f0000;0x00004fba;MALE PANTS;Armor_M_Pants_A7_C15_3;Armored Red/Purple Hosh Chap Pants;7;14
21454;0xce530000;0x000053ce;MALE PANTS;Armor_M_Pants_A7_C15_4;Armored Red/Purple Hosh Chap Pants;7;14
22498;0xe2570000;0x000057e2;MALE PANTS;Armor_M_Pants_A7_C15_5;Armored Red/Purple Hosh Chap Pants;7;14
23542;0xf65b0000;0x00005bf6;MALE PANTS;Armor_M_Pants_A7_C15_6;Armored Red/Purple Hosh Chap Pants;7;14
18323;0x93470000;0x00004793;MALE PANTS;Armor_M_Pants_A7_C16_1;Armored Green/Black Hosh Chap Pants;7;15
19367;0xa74b0000;0x00004ba7;MALE PANTS;Armor_M_Pants_A7_C16_2;Armored Green/Black Hosh Chap Pants;7;15
20411;0xbb4f0000;0x00004fbb;MALE PANTS;Armor_M_Pants_A7_C16_3;Armored Green/Black Hosh Chap Pants;7;15
21455;0xcf530000;0x000053cf;MALE PANTS;Armor_M_Pants_A7_C16_4;Armored Green/Black Hosh Chap Pants;7;15
